name	delta.rank.x	pval.x	level.x	nseqs.x	term.x	p.adj.x	delta.rank.y	pval.y	level.y	nseqs.y	term.y	p.adj.y
cellular amino acid catabolic process	-1087	0.00233931366853161	2	92	GO:1901606;GO:0009063	0.0180430890242552	-616	0.00103307606604387	2	52	GO:0009063;GO:1901606	0.0299540829113891
cellular amino acid metabolic process	-1482	6.26112806442081e-15	2	332	GO:0006520	8.48007185045155e-13	-524	3.7684034525967e-06	5	146	GO:0006520	0.000510042153134627
cellular response to DNA damage stimulus	-612	0.000118433732230129	3	481	GO:0006281;GO:0006974	0.00164433853869209	255	0.000881881439441011	4	331	GO:0006974	0.0267628596155785
cyclic nucleotide metabolic process	2917	6.43938661955319e-07	2	34	GO:0009187	1.7871936962137e-05	1115	0.00419262876928932	2	12	GO:0046058;GO:0009187	0.072530452284179
defense response	675	0.000101190864591719	3	400	GO:0006952	0.0014832565692968	-235	0.00099696494565449	2	387	GO:0098542;GO:0006952	0.0292633727081043
dicarboxylic acid metabolic process	-1716	0.000102001005029029	5	60	GO:0043648	0.0014886870820185	-597	0.00107468293599652	2	55	GO:0043648	0.0305431713793932
DNA replication	414	0.00289989750878537	3	638	GO:0006260	0.0215330108876036	614	0.000172696760812762	5	69	GO:0006260	0.00857640961409944
DNA strand elongation	-2792	0.00222120931385652	3	14	GO:0022616	0.0172500337998123	1154	0.00203184304300394	2	13	GO:0006271;GO:0022616	0.0466412175448533
electron transport chain	-2843	4.5703601566625e-05	2	24	GO:0022900;GO:0022904	0.000719778580951592	-920	1.4509918477396e-07	2	60	GO:0022904;GO:0022900	3.71142986196822e-05
exocytosis	767	0.00776659710670721	3	142	GO:0006887	0.0454191671905192	-427	0.00491307786420546	2	80	GO:0006887	0.0786274853149215
fatty acid biosynthetic process	-1225	0.00195034723528376	3	75	GO:0006633	0.0155751786289406	-676	0.00611814837468435	4	30	GO:0006633	0.0899434923536447
fatty acid metabolic process	-1271	3.83041232550202e-07	3	189	GO:0006631	1.15801572626338e-05	-488	2.27228616485854e-05	2	141	GO:0006631	0.00203465996118358
forebrain development	1436	0.00787791634737974	2	40	GO:0030900	0.0456757273154586	686	0.00624640621026212	3	29	GO:0030900	0.0909283765810921
gene expression	-1162	0.000106883418507039	4	131	GO:0010467	0.00154661220113177	-438	0.0025013929670962	4	88	GO:0010467	0.0534359529020822
generation of precursor metabolites and energy	-1386	0.000246662444543349	3	82	GO:0006091	0.0029202763539293	-620	5.79380278754095e-11	3	212	GO:0006091	5.02747659792069e-08
glycosylation	-632	0.00823212884472039	4	207	GO:0006486;GO:0043413;GO:0070085	0.04692590617546	-664	3.71633415036546e-05	3	71	GO:0006486;GO:0043413;GO:0070085	0.00289308534618668
glyoxylate metabolic process	-2326	0.0183044570769546	3	12	GO:0046487	0.0842104506284895	-1442	0.00465140121388512	5	7	GO:0046487	0.0785099760281503
immune response	821	4.77033365548758e-05	2	293	GO:0006955;GO:0045087	0.000744347915091288	-302	0.000185337064633207	2	297	GO:0006955	0.00884639731654863
intra-Golgi vesicle-mediated transport	-2451	0.00409266460913049	2	16	GO:0006891	0.0281640254684061	-992	0.000761421460444449	3	21	GO:0006891	0.024129648228775
ion homeostasis	669	0.00433267121768387	2	216	GO:0050801;GO:0055065;GO:0055080	0.0292239536714693	-260	0.00495375842521345	2	223	GO:0030003;GO:0006873;GO:0055080;GO:0098771;GO:0050801;GO:0055082	0.0786274853149215
lipid biosynthetic process	-934	6.24666690965346e-06	2	279	GO:0008610	0.000133026504126331	-433	5.82392838864591e-05	2	162	GO:0008610	0.00386212732587796
lipid catabolic process	-1252	1.21446237543943e-05	2	144	GO:0016042	0.000231020764226849	-392	0.00650323117776655	2	89	GO:0044242;GO:0016042	0.0931522833903281
lipid metabolic process	-819	2.23908929180222e-09	2	658	GO:0006629	1.18461817844411e-07	-438	4.06492313991854e-10	2	404	GO:0006629;GO:0044255	2.42608162734138e-07
lipid modification	-1037	0.00500230830963744	2	86	GO:0030258	0.0326984863637691	-460	0.00483751454756492	2	69	GO:0030258	0.0786274853149215
locomotory behavior	1286	0.000578931499315975	2	84	GO:0007626	0.00583411326394015	412	0.00109459386341192	2	117	GO:0007626	0.0308640994084889
methylation	-777	0.000211413039795986	2	271	GO:0032259	0.00258094589653014	404	0.000372579681322624	3	145	GO:0043414;GO:0032259	0.0145022591175687
monocarboxylic acid biosynthetic process	-774	0.0174385236416937	2	111	GO:0072330	0.0809970384784292	-743	4.71001634804993e-05	2	55	GO:0072330	0.00340428228422252
monocarboxylic acid catabolic process	-1952	4.56451701319615e-05	3	51	GO:0009062;GO:0072329	0.000719778580951592	-514	0.00283827903706705	4	62	GO:0009062;GO:0072329;GO:0019395;GO:0034440	0.0563080854744695
monocarboxylic acid metabolic process	-1339	1.65987737663022e-11	2	302	GO:0032787	1.30705692959766e-09	-525	1.95701719874922e-08	5	218	GO:0032787	7.78675398746773e-06
monosaccharide metabolic process	-1994	1.78232873845396e-09	2	107	GO:0005996;GO:0019318	9.57930969588113e-08	-468	0.000134823836119175	4	124	GO:0006006;GO:0019318;GO:0005996	0.00744637636565447
mRNA metabolic process	-710	0.000118493385540718	2	353	GO:0006397;GO:0016071	0.00164433853869209	415	2.92306651935234e-08	2	350	GO:0016071	1.04675012058007e-05
muscle tissue morphogenesis	2493	0.00261121548490303	2	17	GO:0055008;GO:0060415	0.019735659892593	623	0.00254094754147563	5	43	GO:0055008;GO:0060415	0.0538410245326878
ncRNA metabolic process	-1057	2.15728084207552e-07	5	287	GO:0034660	6.82668498249319e-06	501	4.64533924481391e-06	2	157	GO:0034470;GO:0034660	0.000573619304678573
negative regulation of biosynthetic process	516	0.000466957176628396	4	562	GO:0009890;GO:0010558;GO:0010629;GO:0031327;GO:2000113	0.00492559813103972	264	3.55542293699694e-05	3	498	GO:2000113;GO:0010558;GO:0031327;GO:0009890;GO:0045892;GO:1903507;GO:1902679;GO:0051253;GO:0045934	0.00289308534618668
negative regulation of nucleotide metabolic process	2698	7.86798873353792e-05	2	25	GO:1900543;GO:0045980	0.00116846534437541	-1881	0.000627500661199915	4	6	GO:0045820;GO:1900543;GO:1903579;GO:0045980	0.0208062950718231
negative regulation of response to stimulus	660	3.10891433969698e-05	3	483	GO:0009968;GO:0010648;GO:0023057;GO:0048585	0.000521127918525444	-173	0.00742822524834765	2	487	GO:0009968;GO:0010648;GO:0023057;GO:0048585	0.0996272457465653
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1379	0.0204784801313347	2	33	GO:0000184	0.0913572249337277	397	0.00189356053380513	2	114	GO:0006414;GO:0000184;GO:0006415;GO:0019083	0.0448090205521517
nucleobase-containing small molecule metabolic process	-533	4.81887927240132e-05	2	720	GO:0006753;GO:0055086;GO:0009117;GO:0042278;GO:0009116;GO:1901657;GO:0072521;GO:0006163;GO:0009150;GO:0009259;GO:0019693;GO:0046128;GO:0009119	0.000748473633777563	-364	0.000150934085862068	2	206	GO:0055086;GO:0009117;GO:0006753	0.00794845531576567
nucleoside phosphate biosynthetic process	-1123	0.000161940449560918	2	133	GO:0009165;GO:1901293	0.00211710564561107	-522	0.000187226904743128	2	95	GO:0009165;GO:1901293	0.00884639731654863
organic acid metabolic process	-1424	1.88205484230987e-25	2	661	GO:0006082;GO:0019752;GO:0043436	2.12421256535374e-22	-514	2.44379802013835e-13	4	403	GO:0019752;GO:0043436;GO:0006082	4.37562035505772e-10
organonitrogen compound biosynthetic process	-1037	8.41389778545674e-09	2	371	GO:1901566	3.84992674345358e-07	-294	0.000174833259377062	2	318	GO:1901566	0.00857640961409944
organonitrogen compound catabolic process	-517	0.000142282967496508	2	668	GO:1901565	0.00189673278717786	-280	0.000437250588396987	2	306	GO:1901565	0.0156579435704961
organophosphate biosynthetic process	-1047	1.74326409461321e-06	2	248	GO:0090407	4.50587192699262e-05	-368	0.000388256129412811	4	175	GO:0090407	0.0147909063768859
organophosphate metabolic process	-617	2.19668836622177e-08	3	1051	GO:0019637;GO:1901135	9.07071561954502e-07	-333	3.3558317793801e-05	2	300	GO:0019637	0.00279470548882794
polysaccharide metabolic process	-1108	0.00805532036413632	2	67	GO:0005976	0.046151124793512	-501	0.00565086814369275	3	56	GO:0044264;GO:0005976	0.0853829486184124
positive regulation of response to external stimulus	1104	0.0131579767136631	2	59	GO:0032103	0.0659066703438806	-427	0.00612851497746141	2	76	GO:0032103	0.0899434923536447
protein folding	-2951	4.32769403088421e-21	3	120	GO:0006457	2.09336742693913e-18	-465	0.000410976106100906	2	107	GO:0006457	0.0151722209891479
protein N-linked glycosylation	-1872	4.22668289308392e-05	5	56	GO:0006487	0.00068001165661525	-904	2.34680060934801e-06	3	50	GO:0018279;GO:0006487;GO:0018196	0.000381995135548874
protein-DNA complex assembly	-2008	1.11838954586072e-05	2	56	GO:0006334;GO:0065004	0.000215162897857068	568	0.00591898055125575	2	43	GO:0006334;GO:0065004	0.087949665369489
protein-DNA complex subunit organization	-1332	0.000643237236352562	3	77	GO:0034728;GO:0071824	0.00640588612438169	497	0.00484554399612267	4	59	GO:0034728;GO:0071824	0.0786274853149215
proteolysis	-510	7.7456185487404e-06	2	975	GO:0006508	0.000157991954253223	-316	2.14571373377464e-05	3	355	GO:0006508	0.00202205286332815
proteolysis involved in cellular protein catabolic process	-1273	2.60671833034726e-08	3	227	GO:0006511;GO:0019941;GO:0043632;GO:0051603	1.05075574601855e-06	-324	0.00197354490188286	2	172	GO:0006511;GO:0019941;GO:0051603;GO:0043632	0.0455952535073711
pyruvate metabolic process	-1710	0.00404258160940092	3	33	GO:0006090	0.0278781697137098	-604	0.00275809564463184	4	45	GO:0006096;GO:0006090;GO:0006757	0.0554873061990259
reactive oxygen species metabolic process	-1185	0.0133260636097954	2	51	GO:0072593	0.0662585189174262	-963	2.28797828788652e-07	3	53	GO:0072593	5.46216683261442e-05
regulation of DNA replication	-1197	0.0101177588334985	2	54	GO:0006275	0.0543789387463903	549	0.00142709364665023	3	62	GO:0006275	0.0367656284075861
regulation of DNA-dependent DNA replication	-2825	1.73739376524891e-05	4	27	GO:0090329	0.000311260068208085	980	0.000284992027652632	4	25	GO:0090329	0.0124458103783424
regulation of immune response	611	0.0200911361195514	2	171	GO:0050776	0.0898660328940569	-268	0.00513577255389179	4	207	GO:0050776	0.0806631645416075
regulation of immune system process	484	0.0177281212183942	2	286	GO:0002682	0.0821168514986084	-208	0.0065976648179599	3	333	GO:0002682	0.0941284371040415
regulation of neuron migration	3747	0.00717259054084198	4	6	GO:2001222;GO:2001224	0.0429088190305494	1954	0.000383212039690253	2	6	GO:2001222	0.014755723807858
regulation of ossification	920	0.0132908038381943	3	85	GO:0030278	0.0661803849943028	-649	0.00450987334065426	4	35	GO:0030278	0.0765396039473124
response to endogenous stimulus	347	0.0152346912607338	2	600	GO:0009719	0.072765388543134	-230	0.00069728548188887	2	436	GO:0009725;GO:0009719	0.0222944581307504
RNA processing	-824	1.89312134484683e-07	5	486	GO:0006396	6.16356622466478e-06	651	9.64969486491431e-18	4	340	GO:0006396	3.45555573112581e-14
RNA splicing	-1023	1.27908943321531e-05	2	216	GO:0008380	0.000240610934492613	669	1.9411365253999e-09	3	151	GO:0000398;GO:0000377;GO:0000375;GO:0008380	9.93029985351006e-07
rRNA metabolic process	-926	0.00539427707280993	7	106	GO:0006364;GO:0016072	0.0346584860883006	758	3.76846998666088e-07	2	83	GO:0006364;GO:0016072	8.43430688889538e-05
signal transduction involved in mitotic DNA damage checkpoint	-1995	0.0131979280901045	8	18	GO:0006977;GO:0072431;GO:1902400;GO:1902402;GO:0072422;GO:1902403;GO:0072401;GO:0072413;GO:0072395	0.066009135174437	-568	0.00402379553830399	4	47	GO:0002479;GO:0042590;GO:0006977;GO:0072431;GO:1902400;GO:1902402;GO:0072422;GO:0072401;GO:0072395;GO:1902403;GO:0072413	0.0709813390279142
skeletal muscle organ development	3663	0.0164268920985802	2	5	GO:0060538	0.0769062674183188	1548	0.000571786009303246	2	9	GO:0060538	0.0193166575407068
small molecule biosynthetic process	-1376	1.7676328936749e-12	3	314	GO:0046394;GO:0016053;GO:0044283	1.66255693832867e-10	-475	1.14186569273433e-07	2	238	GO:0044283	3.14540080437049e-05
small molecule catabolic process	-1336	1.38392573786345e-07	4	184	GO:0046395;GO:0016054;GO:0044282	4.63957678059964e-06	-458	1.75096922770688e-05	2	165	GO:0044282	0.00179149165840524
steroid metabolic process	-751	0.00889967448040405	3	143	GO:0008202	0.0502238296510802	-505	0.000814173096759259	3	81	GO:0008202	0.0251340849956457
succinate metabolic process	-2735	0.0234514807437143	2	8	GO:0006105	0.099841288377885	-1774	0.00325324619180844	3	5	GO:0006105	0.0609941079207645
sulfur compound biosynthetic process	-1690	1.96038410685047e-06	4	93	GO:0044272	4.88077984249683e-05	-598	0.000341811032557973	2	66	GO:0044272	0.0140692564090816
sulfur compound metabolic process	-1678	3.6876979335919e-11	3	184	GO:0006790	2.60136358398795e-09	-444	4.97274384961206e-05	3	157	GO:0006790	0.00340428228422252
transition metal ion homeostasis	-1504	0.00123644908745351	2	54	GO:0055076	0.0109311138645368	-867	2.10222456695534e-06	2	55	GO:0055076;GO:0046916	0.000358479341631765
transition metal ion transport	-1536	0.0044972266288582	2	40	GO:0000041	0.030107128073457	-811	0.0001233914389134	6	41	GO:0000041	0.00724368430735878
translational initiation	-1973	1.3371720072461e-05	3	57	GO:0006413	0.000248772770139302	395	0.00188783209008594	3	115	GO:0006413	0.0448090205521517
tricarboxylic acid cycle	-2249	3.97774909684159e-05	3	39	GO:0006099	0.000647531655860847	-1234	2.07322744844569e-06	2	27	GO:0006099	0.000358479341631765
